1109.9	-7.99792871605521e-11	6.04003255060122e-10	-1.29748847383285e-10	11.65
1110	-5.80604122136059e-11	6.26373745988275e-10	-1.29748847383285e-10	10.95
1110.1	-6.0032344863699e-11	6.21899647802644e-10	-1.40934092847362e-10	12.2
1110.2	-6.45704404362095e-11	6.21899647802644e-10	-1.18563601919209e-10	10.65
1110.3	-5.13971171142959e-11	6.33084893266721e-10	-1.29748847383285e-10	10.65
1110.4	-5.55779055249276e-11	6.26373745988275e-10	-1.40934092847362e-10	10.95
1110.5	-5.99120491099971e-11	6.21899647802644e-10	-1.40934092847362e-10	11.45
1110.6	-5.13068952990195e-11	6.33084893266721e-10	-1.29748847383285e-10	11.35
1110.7	-5.98519012331461e-11	6.21899647802644e-10	-1.40934092847362e-10	12.55
1110.8	-4.79215929224362e-11	6.33084893266721e-10	-1.45408191032992e-10	12.85
1110.9	-6.21701916262733e-11	6.21899647802644e-10	-1.29748847383285e-10	10.75
1111	-6.21401176878479e-11	6.21899647802644e-10	-1.29748847383285e-10	11.65
1111.1	-5.97316054794443e-11	6.21899647802644e-10	-1.40934092847362e-10	11.45
1111.2	-4.87881801793729e-11	6.33084893266721e-10	-1.40934092847362e-10	11.25
1111.3	-5.24102887594397e-11	6.33084893266721e-10	-1.2303770010484e-10	10.75
1111.4	-5.32187950507609e-11	6.33084893266721e-10	-1.18563601919209e-10	10.45
1111.5	-6.19897479957204e-11	6.21899647802644e-10	-1.29748847383285e-10	11.35
1111.6	-5.52170182638219e-11	6.26373745988275e-10	-1.40934092847362e-10	12.75
1111.7	-4.65924669336447e-11	6.37558991452351e-10	-1.29748847383285e-10	11.25
1111.8	-4.86077365488202e-11	6.33084893266721e-10	-1.40934092847362e-10	10.95
1111.9	-5.41298621507306e-11	6.26373745988275e-10	-1.45408191032992e-10	11.45
1112	-5.21997711904614e-11	6.33084893266721e-10	-1.2303770010484e-10	11.05
1112.1	-5.94308660951894e-11	6.21899647802644e-10	-1.40934092847362e-10	11.05
1112.2	-5.73987855682455e-11	6.26373745988275e-10	-1.29748847383285e-10	10.95
1112.3	-5.736871162982e-11	6.26373745988275e-10	-1.29748847383285e-10	12.05
1112.4	-6.30556950602734e-11	6.21899647802644e-10	-1.2303770010484e-10	11.15
1112.5	-5.07354904689354e-11	6.33084893266721e-10	-1.29748847383285e-10	11.95
1112.6	-6.29955471834225e-11	6.21899647802644e-10	-1.2303770010484e-10	10.75
1112.7	-4.83370711029909e-11	6.33084893266721e-10	-1.40934092847362e-10	10.85
1112.8	-3.5297315967153e-11	6.48744236916427e-10	-1.29748847383285e-10	10.75
1112.9	-5.06151947152334e-11	6.33084893266721e-10	-1.29748847383285e-10	11.25
1113	-6.15386389193383e-11	6.21899647802644e-10	-1.29748847383285e-10	11.55
1113.1	-6.15085649809129e-11	6.21899647802644e-10	-1.29748847383285e-10	10.65
1113.2	-5.70980461839907e-11	6.26373745988275e-10	-1.29748847383285e-10	10.15
1113.3	-3.47537266832965e-11	6.44270138730797e-10	-1.52119338311438e-10	12.15
1113.4	-5.04648250231061e-11	6.33084893266721e-10	-1.29748847383285e-10	11.85
1113.5	-5.04347510846807e-11	6.33084893266721e-10	-1.29748847383285e-10	11.25
1113.6	-4.07353061192781e-11	6.44270138730797e-10	-1.2303770010484e-10	10.75
1113.7	-4.8036331718736e-11	6.33084893266721e-10	-1.40934092847362e-10	11.15
1113.8	-3.46033569911691e-11	6.44270138730797e-10	-1.52119338311438e-10	12.5
1113.9	-4.59308402882842e-11	6.37558991452351e-10	-1.29748847383285e-10	11.75
1114	-4.35781927804436e-11	6.37558991452351e-10	-1.40934092847362e-10	11.25
1114.1	-4.58706924114333e-11	6.37558991452351e-10	-1.29748847383285e-10	10.85
1114.2	-5.87993133882544e-11	6.21899647802644e-10	-1.40934092847362e-10	12.85
1114.3	-4.58105445345823e-11	6.37558991452351e-10	-1.29748847383285e-10	11.25
1114.4	-5.14779966682499e-11	6.33084893266721e-10	-1.2303770010484e-10	11.05
1114.5	-4.77957402113323e-11	6.33084893266721e-10	-1.40934092847362e-10	10.95
1114.6	-4.78582635546059e-11	6.37558991452351e-10	-1.18563601919209e-10	10.85
1114.7	-4.33676752114652e-11	6.37558991452351e-10	-1.40934092847362e-10	9.85
1114.8	-5.87915478730081e-11	6.26373745988275e-10	-1.18563601919209e-10	9.95
1114.9	-4.33075273346142e-11	6.37558991452351e-10	-1.40934092847362e-10	10.75
1115	-5.1297553037697e-11	6.33084893266721e-10	-1.2303770010484e-10	10.05
1115.1	-5.65266413539066e-11	6.26373745988275e-10	-1.29748847383285e-10	11.95
1115.2	-5.41343564805048e-11	6.26373745988275e-10	-1.40934092847362e-10	12.25
1115.3	-4.55098051503275e-11	6.37558991452351e-10	-1.29748847383285e-10	10.75
1115.4	-4.5479731211902e-11	6.37558991452351e-10	-1.29748847383285e-10	11.35
1115.5	-5.11471833455696e-11	6.33084893266721e-10	-1.2303770010484e-10	10.75
1115.6	-4.7464926888652e-11	6.33084893266721e-10	-1.40934092847362e-10	11.35
1115.7	-4.75274502319257e-11	6.37558991452351e-10	-1.18563601919209e-10	10.95
1115.8	-4.0898199835761e-11	6.44270138730797e-10	-1.18563601919209e-10	9.35
1115.9	-4.74673023550747e-11	6.37558991452351e-10	-1.18563601919209e-10	10.2
1116	-3.8721578416885e-11	6.44270138730797e-10	-1.29748847383285e-10	9.8
1116.1	-4.52692136429238e-11	6.37558991452351e-10	-1.29748847383285e-10	10.65
1116.2	-5.38336170962499e-11	6.26373745988275e-10	-1.40934092847362e-10	11.45
1116.3	-4.95926808087672e-11	6.33084893266721e-10	-1.29748847383285e-10	11.75
1116.4	-5.08765178997404e-11	6.33084893266721e-10	-1.2303770010484e-10	11.35
1116.5	-5.0846443961315e-11	6.33084893266721e-10	-1.2303770010484e-10	10.35
1116.6	-4.51188439507963e-11	6.37558991452351e-10	-1.29748847383285e-10	10.75
1116.7	-4.71341135659717e-11	6.33084893266721e-10	-1.40934092847362e-10	11.75
1116.8	-4.17558313288406e-11	6.37558991452351e-10	-1.45408191032992e-10	11.75
1116.9	-4.70739656891208e-11	6.33084893266721e-10	-1.40934092847362e-10	11.45
1117	-5.72826768564845e-11	6.26373745988275e-10	-1.2303770010484e-10	11.55
1117.1	-3.83907650942048e-11	6.44270138730797e-10	-1.29748847383285e-10	11.15
1117.2	-5.72225289796336e-11	6.26373745988275e-10	-1.2303770010484e-10	10.45
1117.3	-5.58650147085462e-11	6.26373745988275e-10	-1.29748847383285e-10	12.55
1117.4	-4.69235959969934e-11	6.33084893266721e-10	-1.40934092847362e-10	10.35
